UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days,Target_Customers
U126016,0,0,690,Product101,ANDROID,PR100023,0,0,0
U135751,0,0,168,Product101,WINDOWS,PR101381,0,0,0
U116100,1,3,202,PR100219,LINUX,PR100120,2,8,0
U109894,1,1,223,PR101580,WINDOWS,Product101,0,0,0
U109087,0,1,218,PR100542,ANDROID,PR100542,0,0,0
U105625,4,11,77,PR100047,WINDOWS,PR102519,8,1,0
U104710,1,9,77,PR100515,MAC OS X,PR100606,11,34,0
U116124,1,3,1093,PR100272,WINDOWS,PR100633,1,0,0
U133980,0,0,508,Product101,ANDROID,Product101,0,0,0
U134866,0,0,121,Product101,WINDOWS,PR100102,0,0,0
U121968,0,1,137,PR100119,ANDROID,PR100119,0,0,0
U118628,0,1,130,PR100102,LINUX,PR100102,0,0,0
U108724,1,1,348,PR100010,ANDROID,PR100010,1,0,0
U130338,0,0,675,Product101,ANDROID,PR103678,0,0,0
U132075,0,0,67,Product101,WINDOWS,Product101,0,0,0
U124873,0,2,1080,PR100204,WINDOWS,PR100268,0,0,0
U116875,1,2,150,PR100180,WINDOWS,PR100180,1,3,0
U110382,1,1,120,PR100060,ANDROID,PR100060,1,0,0
U121231,0,1,1396,PR101111,ANDROID,PR100873,0,0,0
U113057,0,3,56,PR100070,WINDOWS,PR100500,0,0,0
U121319,0,2,655,PR100302,WINDOWS,PR100302,0,0,0
U101295,1,1,66,PR101244,WINDOWS,PR101244,1,0,0
U115409,1,3,179,PR100145,ANDROID,PR100145,3,2,0
U123464,0,1,58,PR101226,ANDROID,PR101226,0,0,0
U117567,1,0,169,Product101,ANDROID,Product101,1,0,0
U106914,1,1,270,PR100010,ANDROID,PR100010,1,0,0
U107392,2,6,315,PR100575,WINDOWS,PR100435,1,0,0
U118163,0,2,110,PR100495,WINDOWS,PR100495,0,0,0
U121206,0,1,497,PR100484,ANDROID,PR100484,0,0,0
U109021,1,1,332,PR100450,WINDOWS,PR100450,1,0,0
U129276,0,0,126,Product101,WINDOWS,PR100567,0,0,0
U126513,0,1,46,PR100498,WINDOWS,PR100498,0,0,0
U111133,1,3,114,PR100166,WINDOWS,PR100876,3,4,0
U131824,0,0,42,Product101,WINDOWS,PR100036,0,0,0
U110726,1,1,72,PR100244,WINDOWS,PR100654,0,1,0
U131918,0,0,60,Product101,WINDOWS,PR100673,0,0,0
U119163,0,1,221,PR100585,ANDROID,Product101,0,0,0
U113300,2,2,113,PR100345,WINDOWS,PR100345,1,2,0
U113281,1,1,449,PR100044,WINDOWS,PR100044,1,0,0
U105591,1,3,61,PR100047,WINDOWS,PR100306,1,0,0
U118345,0,3,44,PR104277,WINDOWS,PR104277,0,0,0
U118373,0,2,86,PR100558,ANDROID,PR100558,0,0,0
U120979,0,1,566,PR100187,MAC OS X,Product101,0,0,0
U122349,0,1,159,PR100113,WINDOWS,PR100113,0,0,0
U122784,0,2,416,PR100017,ANDROID,PR100152,0,0,0
U119673,0,3,136,PR100017,WINDOWS,PR100017,0,0,0
U112157,1,2,72,PR100055,WINDOWS,PR100206,1,0,0
U112268,1,1,108,PR100036,WINDOWS,PR100036,2,0,0
U105680,4,2,892,PR100544,WINDOWS,PR100544,3,0,0
U116544,1,2,1890,PR100062,WINDOWS,PR100062,1,1,0
U123770,0,4,151,PR100017,WINDOWS,PR101293,0,0,0
U105290,1,2,254,PR100036,WINDOWS,PR100873,1,0,0
U123259,0,1,1052,PR100269,WINDOWS,PR100269,0,0,0
U118124,0,6,296,PR100166,WINDOWS,PR100390,0,0,0
U110112,1,1,692,PR100434,WINDOWS,PR100434,1,1,0
U130376,0,0,114,Product101,WINDOWS,Product101,0,0,0
U108875,3,9,380,PR100166,WINDOWS,PR101391,13,7,0
U108656,1,2,1108,PR100085,ANDROID,PR100629,1,0,0
U102815,1,9,79,PR100263,ANDROID,PR100301,7,11,0
U114577,2,16,524,PR100051,WINDOWS,PR100036,14,4,0
U112241,1,1,86,PR100017,WINDOWS,PR100017,1,1,0
U124358,0,1,214,PR100072,ANDROID,PR100072,0,0,0
U115449,1,3,521,PR100166,WINDOWS,PR100200,4,1,0
U110719,1,1,2193,PR100796,WINDOWS,PR100796,1,0,0
U117778,1,1,372,PR100102,WINDOWS,PR100102,1,6,0
U115230,1,1,636,PR100002,WINDOWS,Product101,0,3,0
U101067,1,8,94,PR100917,WINDOWS,PR100917,1,0,0
U135884,0,0,69,Product101,WINDOWS,PR100751,0,0,0
U106655,2,3,1124,PR100694,LINUX,PR100017,3,2,0
U121193,0,5,191,PR100051,WINDOWS,PR100095,0,0,0
U111968,1,1,72,PR100500,WINDOWS,Product101,0,10,0
U103851,1,7,124,PR100017,ANDROID,PR107286,10,15,0
U126768,0,1,545,PR100545,WINDOWS,PR100545,0,0,0
U118855,0,1,51,PR100062,ANDROID,Product101,0,0,0
U107849,1,2,450,PR100102,WINDOWS,PR100418,1,0,0
U126006,0,2,55,PR100885,ANDROID,PR100017,0,0,0
U117213,1,1,230,PR100578,WINDOWS,PR100578,1,0,0
U100279,4,5,191,PR100702,WINDOWS,PR101049,8,44,0
U134506,0,0,187,Product101,WINDOWS,PR100219,0,0,0
U106754,2,2,339,PR100747,ANDROID,PR100369,2,1,0
U101657,0,0,48,Product101,ANDROID,PR100461,0,0,0
U115003,1,1,64,PR100859,ANDROID,PR100859,2,0,0
U136643,0,0,1473,Product101,IOS,PR101721,0,0,0
U129865,0,0,474,Product101,ANDROID,PR100507,0,0,0
U103962,6,18,62,PR100515,WINDOWS,PR101556,32,34,1
U130032,0,0,1463,Product101,MAC OS X,PR100487,0,0,0
U102175,1,5,349,PR100200,WINDOWS,PR100200,5,7,0
U113873,1,1,663,PR100368,WINDOWS,PR100368,1,1,0
U119825,0,1,1621,PR100453,WINDOWS,PR100453,0,0,0
U107659,0,2,45,PR100241,WINDOWS,Product101,0,0,0
U107583,2,6,378,PR100102,WINDOWS,PR102722,3,35,0
U104017,0,1,87,PR100500,WINDOWS,PR100500,0,0,0
U124975,0,2,828,PR100443,WINDOWS,PR100017,0,0,0
U135051,0,0,716,Product101,WINDOWS,PR100265,0,0,0
U128503,0,0,220,Product101,WINDOWS,PR100103,0,0,0
U114927,1,2,820,PR100802,WINDOWS,PR100802,1,1,0
U106972,0,1,66,PR100008,WINDOWS,PR100008,0,0,0
U130099,0,0,369,Product101,IOS,PR100183,0,0,0
U120335,0,1,284,PR100542,ANDROID,Product101,0,0,0
U119433,0,2,67,PR100850,WINDOWS,PR100850,0,0,0
U120973,0,1,677,PR102864,ANDROID,PR102864,0,0,0
U112630,1,1,132,PR100362,WINDOWS,PR100362,1,0,0
U123494,0,2,442,PR100052,ANDROID,PR100134,0,0,0
U106347,1,1,227,PR100549,WINDOWS,PR100549,1,2,0
U132870,0,0,69,Product101,ANDROID,PR102259,0,0,0
U112731,0,1,79,PR100340,WINDOWS,PR100340,0,0,0
U126892,0,1,246,PR100166,WINDOWS,PR100166,0,0,0
U125704,0,1,619,PR100517,IOS,PR100517,0,0,0
U109656,1,1,896,PR100994,ANDROID,PR100994,1,1,0
U121362,0,1,220,PR100492,MAC OS X,PR100492,0,0,0
U114284,1,2,46,PR100250,WINDOWS,PR100522,3,12,0
U103440,3,4,107,PR100200,ANDROID,PR100039,5,3,0
U111182,3,4,905,PR100099,WINDOWS,PR100238,3,15,0
U136689,0,0,170,Product101,WINDOWS,PR100123,0,0,0
U134810,0,0,130,Product101,ANDROID,Product101,0,0,0
U134215,0,0,83,Product101,WINDOWS,PR100047,0,0,0
U117605,1,3,2020,PR100017,ANDROID,PR100096,1,0,0
U118411,0,4,52,PR100558,WINDOWS,PR100629,0,0,0
U104257,0,3,1451,PR100166,WINDOWS,PR100166,0,0,0
U106669,1,4,59,PR100430,ANDROID,PR100472,1,0,0
U120944,0,3,89,PR100241,WINDOWS,PR100241,0,0,0
U131563,0,0,51,Product101,UBUNTU,PR101023,0,0,0
U129918,0,0,151,Product101,WINDOWS,PR100200,0,0,0
U110737,1,1,1327,PR100017,ANDROID,PR100017,1,1,0
U136796,0,0,179,Product101,ANDROID,PR100113,0,0,0
U108543,1,1,383,PR100102,ANDROID,PR100102,1,0,0
U132609,0,0,51,Product101,ANDROID,Product101,0,0,0
U124183,0,1,94,PR101096,WINDOWS,PR101096,0,0,0
U101205,1,19,209,PR100390,WINDOWS,PR101611,0,5,0
U112502,1,2,97,PR100102,ANDROID,PR100102,1,4,0
U105962,2,5,43,PR100086,WINDOWS,PR100086,8,14,0
U117263,1,1,763,PR100036,LINUX,PR100036,1,0,0
U100531,1,2,326,PR100063,WINDOWS,PR100108,1,0,0
U113152,3,5,122,PR100017,ANDROID,PR100056,6,4,0
U127644,0,1,56,PR100062,WINDOWS,PR101188,0,0,0
U133388,0,0,107,Product101,WINDOWS,PR100106,0,0,0
U133725,0,0,467,Product101,WINDOWS,PR100163,0,0,0
U123890,0,1,1249,PR100802,WINDOWS,PR100802,0,0,0
U109436,1,1,2256,PR101907,WINDOWS,PR101907,1,0,0
U129034,0,0,930,Product101,MAC OS X,PR100487,0,0,0
U101069,0,0,1363,Product101,ANDROID,PR100200,0,0,0
U119307,0,1,1925,PR100794,MAC OS X,PR100794,0,0,0
U124397,0,1,958,PR100017,MAC OS X,PR100017,0,0,0
U103203,3,4,64,PR100039,ANDROID,PR100039,4,0,0
U102160,2,2,67,PR100324,WINDOWS,PR100324,1,6,0
U112411,1,2,221,PR100184,ANDROID,PR100184,1,0,0
U112177,1,1,396,PR100785,WINDOWS,Product101,1,0,0
U132718,0,0,267,Product101,ANDROID,PR100200,0,0,0
U100714,4,4,377,PR100589,ANDROID,PR100017,3,3,0
U134662,0,0,284,Product101,WINDOWS,Product101,0,0,0
U109367,2,2,491,PR101834,ANDROID,PR101834,3,4,0
U125803,0,7,53,PR101575,WINDOWS,PR100051,0,0,0
U104738,2,1,1973,PR100560,ANDROID,PR100560,3,0,0
U110797,0,0,74,Product101,ANDROID,PR100872,0,0,0
U103702,1,1,67,PR100445,WINDOWS,Product101,0,1,0
U109565,1,6,85,PR102323,ANDROID,PR101283,6,11,0
U104339,0,1,232,PR100153,WINDOWS,PR100153,0,0,0
U122331,0,1,606,PR100258,ANDROID,PR100258,0,0,0
U121573,0,1,118,PR100006,WINDOWS,PR100006,0,0,0
U107380,1,1,172,PR101044,WINDOWS,Product101,0,0,0
U101427,2,2,341,PR100277,WINDOWS,PR100277,1,1,0
U119123,0,1,56,PR100686,WINDOWS,PR100686,0,0,0
U133669,0,0,534,Product101,WINDOWS,PR100200,0,0,0
U101715,1,6,889,PR100078,ANDROID,PR100010,1,0,0
U114378,2,8,160,PR100225,WINDOWS,PR101386,9,15,0
U101391,5,26,68,PR100035,WINDOWS,PR100210,12,71,1
U115050,1,1,671,PR100232,MAC OS X,Product101,0,1,0
U121970,0,1,644,PR100318,ANDROID,PR100318,0,0,0
U114972,2,2,51,PR100121,WINDOWS,PR100121,5,9,0
U107320,1,2,121,PR101061,MAC OS X,PR101061,1,3,0
U130240,0,0,203,Product101,ANDROID,PR100486,0,0,0
U121004,0,2,42,PR101249,ANDROID,PR101249,0,0,0
U120313,0,1,224,PR101708,WINDOWS,PR101708,0,0,0
U127792,0,0,115,Product101,WINDOWS,Product101,0,0,0
U133833,0,0,45,Product101,WINDOWS,PR100486,0,0,0
U131503,0,0,70,Product101,WINDOWS,PR101031,0,0,0
U135407,0,0,1944,Product101,ANDROID,PR100751,0,0,0
U102562,0,1,293,PR101884,WINDOWS,Product101,0,0,0
U125882,0,1,397,PR100080,WINDOWS,PR100080,0,0,0
U133938,0,0,349,Product101,WINDOWS,PR100320,0,0,0
U122191,0,1,537,PR100576,WINDOWS,PR100576,0,0,0
U130179,0,0,682,Product101,WINDOWS,PR100178,0,0,0
U111051,2,2,109,PR100102,WINDOWS,PR100017,0,10,0
U131886,0,0,80,Product101,ANDROID,Product101,0,0,0
U111828,3,2,193,PR100103,WINDOWS,Product101,0,2,0
U132037,0,0,97,Product101,WINDOWS,PR100080,0,0,0
U102212,2,2,240,PR100540,WINDOWS,PR100540,2,18,0
U102778,2,2,300,PR100874,WINDOWS,PR100899,2,0,0
U125388,0,1,319,PR100290,WINDOWS,PR100290,0,0,0
U100602,1,3,82,PR100013,WINDOWS,PR100013,0,1,0
U130667,0,0,58,Product101,WINDOWS,PR105130,0,0,0
U103305,2,3,1010,PR100051,UBUNTU,PR100044,2,6,0
U135983,0,0,55,Product101,ANDROID,Product101,0,0,0
U107408,1,1,340,PR101242,ANDROID,PR101242,1,0,0
U126008,0,9,68,PR100102,WINDOWS,PR100498,0,0,0
U129027,0,0,1440,Product101,ANDROID,PR100631,0,0,0
U120824,0,2,2107,PR101374,WINDOWS,PR101374,0,0,0
U128763,0,0,672,Product101,MAC OS X,Product101,0,0,0
U122790,0,2,419,PR100982,WINDOWS,PR101408,0,0,0
U104922,1,5,186,PR100095,WINDOWS,PR100095,4,1,0
U107195,1,2,162,PR100060,WINDOWS,PR100060,0,0,0
U116934,0,2,83,PR100844,LINUX,PR100844,0,0,0
U118242,0,1,43,PR101800,ANDROID,PR101800,0,0,0
U110739,1,1,457,PR100014,WINDOWS,PR100014,1,1,0
U106083,1,1,42,PR100010,ANDROID,PR100010,1,1,0
U128703,0,0,70,Product101,MAC OS X,PR100355,0,0,0
U102467,1,2,993,PR100161,WINDOWS,PR100340,1,0,0
U130532,0,0,332,Product101,ANDROID,PR100023,0,0,0
U117429,1,2,806,PR100344,WINDOWS,PR100344,1,3,0
U123012,0,0,173,Product101,WINDOWS,Product101,0,0,0
U104619,3,1,155,PR100119,WINDOWS,PR100119,2,0,0
U132242,0,0,166,Product101,MAC OS X,PR100403,0,0,0
U127838,0,1,620,PR100460,WINDOWS,PR100460,0,0,0
U104669,2,16,548,PR100102,WINDOWS,PR100673,18,34,1
U107954,1,1,167,PR100339,WINDOWS,PR100339,1,0,0
U103187,1,1,49,PR100010,ANDROID,PR100010,1,3,0
U104668,4,12,335,PR100040,WINDOWS,PR100044,17,13,0
U128668,0,0,48,Product101,WINDOWS,PR100481,0,0,0
U101922,0,0,204,Product101,ANDROID,PR100812,0,0,0
U109937,1,5,375,PR100017,ANDROID,PR100859,1,0,0
U125355,0,1,1286,PR101010,WINDOWS,PR101010,0,0,0
U119216,0,3,145,PR100102,WINDOWS,PR100102,0,0,0
U130440,0,0,47,Product101,WINDOWS,PR100166,0,0,0
U112374,1,1,277,PR100931,WINDOWS,PR100931,1,2,0
U132631,0,0,69,Product101,WINDOWS,PR100070,0,0,0
U106491,1,1,62,PR100089,ANDROID,PR100089,1,0,0
U134065,0,0,243,Product101,WINDOWS,PR100053,0,0,0
U106567,1,1,440,PR100706,WINDOWS,PR100706,1,0,0
U119487,0,2,296,PR100344,ANDROID,PR100344,0,0,0
U133507,0,0,891,Product101,ANDROID,PR100797,0,0,0
U132299,0,0,186,Product101,MAC OS X,Product101,0,0,0
U120910,0,1,98,PR100872,WINDOWS,PR100872,0,0,0
U112615,1,3,113,PR100250,WINDOWS,PR100540,2,0,0
U129108,0,0,248,Product101,WINDOWS,PR100390,0,0,0
U125098,0,3,876,PR101063,WINDOWS,PR100988,0,0,0
U121776,0,1,394,PR100273,LINUX,PR100273,0,0,0
U116707,1,1,1556,PR100443,WINDOWS,PR100443,1,0,0
U130545,0,0,817,Product101,ANDROID,PR100204,0,0,0
U136026,0,0,241,Product101,WINDOWS,Product101,0,0,0
U116224,1,1,75,PR100017,WINDOWS,PR100017,2,4,0
U128691,0,0,48,Product101,ANDROID,PR110569,0,0,0
U129503,0,0,75,Product101,WINDOWS,Product101,0,0,0
U103275,1,2,1075,PR100488,WINDOWS,PR100488,1,0,0
U103746,1,1,49,PR100010,ANDROID,PR100166,0,0,0
U109998,1,1,237,PR100340,WINDOWS,PR100340,1,0,0
U112784,1,5,102,PR101030,LINUX,PR100044,1,0,0
U114254,1,2,1891,PR100017,WINDOWS,PR100017,2,8,0
U113971,1,1,983,PR102063,ANDROID,Product101,0,0,0
U113188,2,3,70,PR100030,ANDROID,PR100030,2,0,0
U128424,0,0,830,Product101,ANDROID,PR103628,0,0,0
U135979,0,0,42,Product101,ANDROID,PR100453,0,0,0
U120610,0,0,771,Product101,ANDROID,Product101,0,0,0
U128676,0,0,70,Product101,WINDOWS,PR100030,0,0,0
U131417,0,0,150,Product101,WINDOWS,Product101,0,0,0
U123624,0,3,332,PR100166,ANDROID,PR100166,0,0,0
U132584,0,0,53,Product101,ANDROID,PR111494,0,0,0
U100480,1,8,1424,PR100095,WINDOWS,PR101257,10,5,0
U110079,1,3,303,PR100209,WINDOWS,PR101923,3,125,0
U133531,0,0,76,Product101,WINDOWS,PR100083,0,0,0
U130421,0,0,81,Product101,WINDOWS,PR100910,0,0,0
U130560,0,0,792,Product101,WINDOWS,PR101191,0,0,0
U105382,2,4,134,PR100028,WINDOWS,PR100342,3,0,0
U131964,0,0,140,Product101,ANDROID,Product101,0,0,0
U106061,3,7,487,PR100083,WINDOWS,PR100083,10,7,0
U129872,0,0,43,Product101,WINDOWS,PR100001,0,0,0
U121538,0,1,689,PR100219,ANDROID,PR100219,0,0,0
U136861,0,0,179,Product101,ANDROID,PR100481,0,0,0
U121500,0,3,551,PR100859,WINDOWS,PR100577,0,0,0
U125498,0,1,149,PR100017,ANDROID,Product101,0,0,0
U118227,0,3,193,PR101062,ANDROID,PR100263,0,0,0
U131591,0,0,71,Product101,MAC OS X,PR100020,0,0,0
U111718,1,8,254,PR101575,WINDOWS,PR101574,7,102,0
U125798,0,1,330,PR100003,WINDOWS,PR100003,0,0,0
U129802,0,0,73,Product101,WINDOWS,PR100251,0,0,0
U131125,0,0,206,Product101,WINDOWS,PR100044,0,0,0
U134939,0,0,765,Product101,WINDOWS,Product101,0,0,0
U118112,0,4,81,PR100436,WINDOWS,PR100020,0,0,0
U111944,0,1,58,PR101701,ANDROID,Product101,0,0,0
U106355,1,2,285,PR100184,ANDROID,PR100184,1,0,0
U133180,0,0,79,Product101,MAC OS X,PR100145,0,0,0
U114714,1,1,1712,PR100459,WINDOWS,Product101,0,3,0
U109106,1,2,206,PR100241,WINDOWS,PR100241,2,1,0
U127356,0,1,73,PR100833,ANDROID,PR100833,0,0,0
U120439,0,1,367,PR101111,ANDROID,PR101111,0,0,0
U115731,1,3,341,PR100311,WINDOWS,PR100020,1,0,0
U102939,0,1,48,PR100047,WINDOWS,PR100047,0,0,0
U108012,1,1,720,PR100017,ANDROID,PR100017,1,0,0
U113218,3,3,1559,PR100012,WINDOWS,PR100064,3,1,0
U100427,0,3,47,PR100070,MAC OS X,PR100070,0,0,0
U105953,2,3,1103,PR100312,WINDOWS,PR100312,2,0,0
U129321,0,0,77,Product101,WINDOWS,PR100123,0,0,0
U118144,0,1,97,PR100142,WINDOWS,Product101,0,0,0
U129764,0,0,56,Product101,ANDROID,PR100023,0,0,0
U133138,0,0,42,Product101,MAC OS X,PR100166,0,0,0
U108982,2,3,281,PR100219,ANDROID,PR100209,3,4,0
U118806,0,1,1277,PR100145,MAC OS X,PR100145,0,0,0
U120547,0,1,96,PR100080,WINDOWS,PR100080,0,0,0
U125367,0,1,149,PR100513,WINDOWS,PR100513,0,0,0
U121602,0,0,47,Product101,ANDROID,PR101814,0,0,0
U125423,0,3,1525,PR100776,WINDOWS,PR100153,0,0,0
U104498,1,1,1923,PR100121,ANDROID,PR100121,2,0,0
U105815,1,1,616,PR100237,WINDOWS,PR100237,1,0,0
U130203,0,0,286,Product101,WINDOWS,PR100020,0,0,0
U110041,0,0,94,Product101,ANDROID,PR100102,0,0,0
U111425,1,2,437,PR100102,ANDROID,PR100102,2,12,0
U100223,1,3,354,PR100321,WINDOWS,PR100745,0,78,0
U125607,0,1,58,PR100277,WINDOWS,Product101,0,0,0
U115660,1,1,76,PR101301,WINDOWS,PR101301,1,5,0
U126170,0,1,50,PR100495,WINDOWS,PR100495,0,0,0
U106731,3,2,846,PR100103,WINDOWS,PR100097,6,5,0
U110260,2,3,781,PR100366,WINDOWS,PR100366,2,14,0
U104205,1,1,176,PR100782,ANDROID,PR100782,1,0,0
U124048,0,1,46,PR100825,WINDOWS,PR100825,0,0,0
U106635,1,1,2300,PR100342,WINDOWS,PR100342,1,0,0
U128399,0,0,349,Product101,WINDOWS,PR101928,0,0,0
U117502,1,2,258,PR100102,WINDOWS,PR100553,2,5,0
U122242,0,1,125,PR100747,WINDOWS,PR100747,0,0,0
U100672,2,12,783,PR102745,WINDOWS,PR100390,2,2,0
U101998,0,1,334,PR100102,WINDOWS,PR100166,0,0,0
U111866,1,3,806,PR100495,WINDOWS,PR100495,0,1,0
U108132,0,0,94,Product101,WINDOWS,PR100051,0,0,0
U106799,1,3,82,PR100366,MAC OS X,PR100359,1,0,0
U125739,0,1,49,PR100166,WINDOWS,PR100166,0,0,0
U113308,1,1,417,PR100313,WINDOWS,Product101,0,0,0
U105762,1,1,449,PR100233,WINDOWS,PR100233,1,3,0
U111155,1,1,1693,PR102184,WINDOWS,PR102184,2,1,0
U107245,2,3,296,PR101014,WINDOWS,PR101014,3,0,0
U109510,1,3,76,PR100073,ANDROID,PR100618,1,0,0
U101964,0,2,1315,PR100251,UBUNTU,PR100251,0,0,0
U111799,1,6,2095,PR100017,WINDOWS,PR100070,9,43,0
U112712,1,3,110,PR101317,WINDOWS,PR101724,0,0,0
U126109,0,1,793,PR100416,WINDOWS,Product101,0,0,0
U131735,0,0,971,Product101,WINDOWS,PR100406,0,0,0
U134927,0,0,531,Product101,WINDOWS,PR100590,0,0,0
U102559,0,5,338,PR100017,ANDROID,PR100244,0,0,0
U126212,0,2,675,PR100017,WINDOWS,PR100017,0,0,0
U119521,0,1,180,PR100073,ANDROID,PR100073,0,0,0
U120978,0,1,272,PR101701,ANDROID,PR101701,0,0,0
U105456,2,2,46,PR100166,WINDOWS,PR100279,2,0,0
U110450,3,11,375,PR101083,UBUNTU,PR100054,3,28,0
U110521,4,7,51,PR100166,MAC OS X,PR100044,8,6,0
U110150,1,4,1240,PR100970,MAC OS X,PR100970,1,10,0
U105302,1,1,449,PR100365,LINUX,PR100365,2,0,0
U101183,1,5,400,PR100143,ANDROID,PR100459,1,0,0
U128167,0,1,46,PR100469,WINDOWS,PR100469,0,0,0
U101761,1,1,137,PR100858,WINDOWS,PR100858,1,0,0
U129691,0,0,223,Product101,WINDOWS,PR100390,0,0,0
U117949,0,1,979,PR100166,WINDOWS,Product101,0,0,0
U117866,1,1,81,PR100087,WINDOWS,PR100087,1,1,0
U133945,0,0,763,Product101,WINDOWS,PR100633,0,0,0
U127874,0,1,1097,PR100033,ANDROID,PR100033,0,0,0
U101410,0,0,833,Product101,ANDROID,PR102804,0,0,0
U125179,0,1,200,PR101163,WINDOWS,PR101163,0,0,0
U106393,1,8,746,PR100197,WINDOWS,PR100390,5,17,0
U116055,1,1,61,PR100225,MAC OS X,PR100225,1,3,0
U127967,0,1,46,PR100102,WINDOWS,Product101,0,0,0
U105170,3,11,513,PR100108,WINDOWS,PR100072,5,3,0
U106129,1,6,44,PR100166,WINDOWS,PR100390,7,6,0
U117700,1,1,460,PR100177,WINDOWS,PR100177,2,3,0
U109080,1,1,74,PR100017,ANDROID,PR100017,1,0,0
U121026,0,1,992,PR100852,ANDROID,PR100852,0,0,0
U128805,0,0,1823,Product101,WINDOWS,Product101,0,0,0
U124552,0,1,272,PR100121,WINDOWS,PR100121,0,0,0
U134330,0,0,48,Product101,WINDOWS,PR100287,0,0,0
U122232,0,1,87,PR101381,ANDROID,Product101,0,0,0
U110809,1,1,477,PR100102,WINDOWS,PR100102,1,4,0
U135005,0,0,830,Product101,MAC OS X,PR100051,0,0,0
U104919,3,2,782,PR100115,ANDROID,PR100115,2,0,0
U111394,1,2,477,PR100133,WINDOWS,PR100460,1,1,0
U112487,1,3,989,PR100017,LINUX,PR100017,2,0,0
U106409,2,4,814,PR100017,WINDOWS,PR100390,5,11,0
U133196,0,0,68,Product101,ANDROID,Product101,0,0,0
U113073,2,4,94,PR100209,WINDOWS,PR100209,2,0,0
U116625,1,1,230,PR100017,ANDROID,PR102563,1,1,0
U108931,2,3,68,PR100119,WINDOWS,PR100119,2,2,0
U118801,0,1,46,PR100333,WINDOWS,PR100333,0,0,0
U126873,0,1,78,PR100697,WINDOWS,PR100697,0,0,0
U124878,0,1,79,PR101719,ANDROID,PR101719,0,0,0
U110511,1,2,915,PR100591,WINDOWS,PR100003,3,14,0
U125153,0,3,859,PR100123,WINDOWS,PR100123,0,0,0
U111447,1,3,449,PR100017,WINDOWS,PR100017,6,21,0
U109665,1,1,126,PR100357,WINDOWS,PR100357,1,32,0
U119021,0,1,53,PR100060,WINDOWS,PR100060,0,0,0
U124261,0,2,1075,PR101024,ANDROID,PR101963,0,0,0
U122433,0,2,49,PR100237,WINDOWS,PR100237,0,0,0
U131384,0,0,978,Product101,WINDOWS,PR100014,0,0,0
U128916,0,0,723,Product101,WINDOWS,PR100770,0,0,0
U129692,0,0,1531,Product101,WINDOWS,PR100166,0,0,0
U129123,0,0,457,Product101,WINDOWS,PR100390,0,0,0
U101805,0,2,1425,PR100019,ANDROID,PR100019,0,0,0
U118725,0,3,692,PR100578,LINUX,PR100578,0,0,0
U101800,0,1,164,PR100850,WINDOWS,PR100850,0,0,0
U123794,0,1,134,PR100102,ANDROID,PR100102,0,0,0
U125805,0,1,207,PR100306,WINDOWS,PR100306,0,0,0
U113042,1,1,118,PR100339,ANDROID,PR100339,2,0,0
U108358,2,3,47,PR100250,WINDOWS,PR100219,0,3,0
U111365,1,1,241,PR100330,WINDOWS,Product101,0,1,0
U113653,3,8,1036,PR100401,WINDOWS,PR101024,6,25,0
U120648,0,2,416,PR101103,WINDOWS,PR100128,0,0,0
U107560,1,2,62,PR100027,WINDOWS,PR100027,0,1,0
U120018,0,2,441,PR100017,WINDOWS,PR100166,0,0,0
U123774,0,2,73,PR100018,WINDOWS,PR100018,0,0,0
U133461,0,0,691,Product101,WINDOWS,PR100390,0,0,0
U118277,0,1,48,PR100771,ANDROID,PR100771,0,0,0
U106395,2,4,119,PR100416,WINDOWS,PR100402,4,0,0
U102170,1,5,1672,PR100500,WINDOWS,PR101285,3,0,0
U133940,0,0,50,Product101,ANDROID,Product101,0,0,0
U134280,0,0,46,Product101,WINDOWS,PR100378,0,0,0
U135218,0,0,142,Product101,WINDOWS,PR100166,0,0,0
U109400,1,2,148,PR100431,ANDROID,PR100431,3,0,0
U104520,3,5,89,PR100307,ANDROID,PR100119,7,5,0
U119955,0,1,81,PR100910,WINDOWS,PR100910,0,0,0
U127028,0,1,46,PR110123,WINDOWS,PR100974,0,0,0
U125474,0,0,45,Product101,ANDROID,Product101,0,0,0
U124629,0,1,231,PR100019,WINDOWS,PR100019,0,0,0
U111605,1,1,322,PR100047,ANDROID,PR100047,1,0,0
U106531,2,3,396,PR100234,ANDROID,PR100234,2,1,0
U101461,1,2,290,PR100279,WINDOWS,PR100279,1,1,0
U120946,0,0,50,Product101,IOS,PR100281,0,0,0
U119569,0,1,222,PR100719,ANDROID,PR100719,0,0,0
U129554,0,0,56,Product101,WINDOWS,PR100200,0,0,0
U103768,0,1,1621,PR100017,ANDROID,PR100011,0,0,0
U118320,0,1,79,PR100630,WINDOWS,PR100630,0,0,0
U128776,0,0,59,Product101,LINUX,Product101,0,0,0
U120486,0,0,80,Product101,WINDOWS,PR100102,0,0,0
U100794,3,4,435,PR100466,WINDOWS,PR100466,2,9,0
U134783,0,0,71,Product101,ANDROID,Product101,0,0,0
U113658,2,2,1200,PR100961,WINDOWS,PR100369,1,6,0
U121121,0,2,57,PR100166,WINDOWS,PR100227,0,0,0
